time,stress,dose,strain,mean,sd
7,Cd,0.2,VIPdeltaRecA,0.0555,0.00341739249
7,Cd,0.2,VIP205,0.02433333333,0.001201850425
7,Cd,0.25,MC1061,0.021,0.001
7,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
7,Cd,0.25,VIPdeltaRecA,0.05125,0.002657536453
7,Cd,0.25,VIP205,0.02066666667,0.0003333333333
7,Cd,0.3,VIPdeltaRecA,0.056125,0.001586072193
7,Cd,0.35,VIPdeltaRecA,0.05925,0.001448521414
7,Cd,0.4,VIPdeltaRecA,0.064625,0.00224354232
7,Cd,0.45,MC1061,0.023,0.001527525232
7,Cd,0.45,MC-SCFP3A,0.02166666667,0.0003333333333
7,Cd,0.45,VIPdeltaRecA,0.063625,0.0009826622004
7,Cd,0.45,VIP205,0.01966666667,0.0006666666667
7.333333333,AMP,0,MC1061,0.5136666667,0.006227180564
7.333333333,AMP,0,MC-SCFP3A,0.5423333333,0.01655630125
7.333333333,AMP,0,VIPdeltaRecA,0.6623333333,0.03047585565
7.333333333,AMP,0,VIP205,0.737,0.04605793453
7.333333333,AMP,0.25,MC1061,0.3606666667,0.04761769046
7.333333333,AMP,0.25,MC-SCFP3A,0.4136666667,0.0291680952
7.333333333,AMP,0.25,VIP205,0.5253333333,0.009905105305
7.333333333,AMP,0.5,MC1061,0.2436666667,0.001855921454
7.333333333,AMP,0.5,MC-SCFP3A,0.258,0.003214550254
7.333333333,AMP,0.5,VIP205,0.3723333333,0.02341177292
7.333333333,AMP,1,MC1061,0.1213333333,0.001666666667
7.333333333,AMP,1,MC-SCFP3A,0.1286666667,0.002905932629
7.333333333,AMP,1,VIPdeltaRecA,0.827,0.009812528435
7.333333333,AMP,1,VIP205,0.201,0.02081665999
7.333333333,AMP,1.5,MC1061,0.1046666667,0.003711842909
7.333333333,AMP,1.5,MC-SCFP3A,0.087,0.006350852961
7.333333333,AMP,1.5,VIP205,0.1356666667,0.009938701011
7.333333333,AMP,2,MC1061,0.096,0.003605551275
7.333333333,AMP,2,MC-SCFP3A,0.07766666667,0.005547772326
7.333333333,AMP,2,VIPdeltaRecA,0.824875,0.01310730099
7.333333333,AMP,2,VIP205,0.1083333333,0.009386751894
7.333333333,AMP,2.5,MC1061,0.08966666667,0.001201850425
7.333333333,AMP,2.5,MC-SCFP3A,0.076,0.002645751311
7.333333333,AMP,2.5,VIP205,0.092,0.004725815626
7.333333333,AMP,3,VIPdeltaRecA,0.821,0.008319512348
7.333333333,AMP,4,VIPdeltaRecA,0.809,0.02065533483
7.333333333,AMP,5,MC1061,0.042,0.0005773502692
7.333333333,AMP,5,MC-SCFP3A,0.03366666667,0.001855921454
7.333333333,AMP,5,VIPdeltaRecA,0.895375,0.04430049077
7.333333333,AMP,5,VIP205,0.07066666667,0.001452966315
7.333333333,Cd,0,MC1061,0.539,0.005291502622
7.333333333,Cd,0,MC-SCFP3A,0.5713333333,0.01225198397
7.333333333,Cd,0,VIPdeltaRecA,0.6966666667,0.004333333333
7.333333333,Cd,0,VIP205,0.734,0.003
7.333333333,Cd,0.025,MC1061,0.5016666667,0.003844187532
7.333333333,Cd,0.025,MC-SCFP3A,0.4946666667,0.006887992773
7.333333333,Cd,0.025,VIP205,0.648,0.0130128142
7.333333333,Cd,0.05,MC1061,0.3686666667,0.02430592063
7.333333333,Cd,0.05,MC-SCFP3A,0.397,0.02253885534
7.333333333,Cd,0.05,VIPdeltaRecA,0.565125,0.01369884966
7.333333333,Cd,0.05,VIP205,0.4523333333,0.004176654695
7.333333333,Cd,0.1,MC1061,0.4066666667,0.01462114147
7.333333333,Cd,0.1,MC-SCFP3A,0.2516666667,0.01485859273
7.333333333,Cd,0.1,VIPdeltaRecA,0.50175,0.01318108764
7.333333333,Cd,0.1,VIP205,0.104,0.004509249753
7.333333333,Cd,0.15,MC1061,0.051,0.001527525232
7.333333333,Cd,0.15,MC-SCFP3A,0.04966666667,0.002333333333
7.333333333,Cd,0.15,VIPdeltaRecA,0.25875,0.03341019412
7.333333333,Cd,0.15,VIP205,0.023,0.001
7.333333333,Cd,0.2,MC1061,0.01833333333,0.0003333333333
7.333333333,Cd,0.2,MC-SCFP3A,0.03333333333,0.0006666666667
7.333333333,Cd,0.2,VIPdeltaRecA,0.056375,0.004246584762
7.333333333,Cd,0.2,VIP205,0.024,0.001527525232
7.333333333,Cd,0.25,MC1061,0.021,0.001
7.333333333,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
7.333333333,Cd,0.25,VIPdeltaRecA,0.04975,0.002418308145
7.333333333,Cd,0.25,VIP205,0.021,0
7.333333333,Cd,0.3,VIPdeltaRecA,0.05425,0.001644796991
7.333333333,Cd,0.35,VIPdeltaRecA,0.057375,0.001400733226
7.333333333,Cd,0.4,VIPdeltaRecA,0.063,0.002291287847
7.333333333,Cd,0.45,MC1061,0.023,0.001527525232
7.333333333,Cd,0.45,MC-SCFP3A,0.02133333333,0.0003333333333
7.333333333,Cd,0.45,VIPdeltaRecA,0.0620625,0.0009766812428
7.333333333,Cd,0.45,VIP205,0.01933333333,0.0008819171037
7.666666667,AMP,0,MC1061,0.5133333333,0.006984108947
7.666666667,AMP,0,MC-SCFP3A,0.5456666667,0.02061013774
7.666666667,AMP,0,VIPdeltaRecA,0.6806666667,0.03212648613
7.666666667,AMP,0,VIP205,0.747,0.04563259069
7.666666667,AMP,0.25,MC1061,0.3516666667,0.04750555523
7.666666667,AMP,0.25,MC-SCFP3A,0.4016666667,0.03546046312
7.666666667,AMP,0.25,VIP205,0.525,0.009539392014
7.666666667,AMP,0.5,MC1061,0.2376666667,0.003929942041
7.666666667,AMP,0.5,MC-SCFP3A,0.2546666667,0.002603416559
7.666666667,AMP,0.5,VIP205,0.3663333333,0.02382109243
7.666666667,AMP,1,MC1061,0.1236666667,0.00240370085
7.666666667,AMP,1,MC-SCFP3A,0.114,0.004509249753
7.666666667,AMP,1,VIPdeltaRecA,0.822,0.01107764802
7.666666667,AMP,1,VIP205,0.2013333333,0.01865773596
7.666666667,AMP,1.5,MC1061,0.1053333333,0.003929942041
7.666666667,AMP,1.5,MC-SCFP3A,0.09,0.00608276253
7.666666667,AMP,1.5,VIP205,0.1366666667,0.008647414514
7.666666667,AMP,2,MC1061,0.09666666667,0.003382963855
7.666666667,AMP,2,MC-SCFP3A,0.079,0.005291502622
7.666666667,AMP,2,VIPdeltaRecA,0.821,0.01461652685
7.666666667,AMP,2,VIP205,0.104,0.006658328118
7.666666667,AMP,2.5,MC1061,0.091,0.002081665999
7.666666667,AMP,2.5,MC-SCFP3A,0.07766666667,0.00240370085
7.666666667,AMP,2.5,VIP205,0.09133333333,0.004807401701
7.666666667,AMP,3,VIPdeltaRecA,0.816,0.008398554297
7.666666667,AMP,4,VIPdeltaRecA,0.79925,0.021547083
7.666666667,AMP,5,MC1061,0.04133333333,0.0006666666667
7.666666667,AMP,5,MC-SCFP3A,0.03333333333,0.001763834207
7.666666667,AMP,5,VIPdeltaRecA,0.878625,0.0409733962
7.666666667,AMP,5,VIP205,0.07166666667,0.0008819171037
7.666666667,Cd,0,MC1061,0.541,0.005131601439
7.666666667,Cd,0,MC-SCFP3A,0.5803333333,0.01449520994
7.666666667,Cd,0,VIPdeltaRecA,0.7186666667,0.005547772326
7.666666667,Cd,0,VIP205,0.7533333333,0.007446102635
7.666666667,Cd,0.025,MC1061,0.4996666667,0.002962731472
7.666666667,Cd,0.025,MC-SCFP3A,0.492,0.006658328118
7.666666667,Cd,0.025,VIP205,0.6536666667,0.01474599757
7.666666667,Cd,0.05,MC1061,0.3753333333,0.01444914453
7.666666667,Cd,0.05,MC-SCFP3A,0.354,0.0262741952
7.666666667,Cd,0.05,VIPdeltaRecA,0.563,0.01427535339
7.666666667,Cd,0.05,VIP205,0.4523333333,0.003711842909
7.666666667,Cd,0.1,MC1061,0.4083333333,0.01484737163
7.666666667,Cd,0.1,MC-SCFP3A,0.2706666667,0.01437976974
7.666666667,Cd,0.1,VIPdeltaRecA,0.4995,0.0127237124
7.666666667,Cd,0.1,VIP205,0.1146666667,0.005364492313
7.666666667,Cd,0.15,MC1061,0.049,0.002081665999
7.666666667,Cd,0.15,MC-SCFP3A,0.048,0.002081665999
7.666666667,Cd,0.15,VIPdeltaRecA,0.2675,0.03504283094
7.666666667,Cd,0.15,VIP205,0.02366666667,0.001333333333
7.666666667,Cd,0.2,MC1061,0.01833333333,0.0003333333333
7.666666667,Cd,0.2,MC-SCFP3A,0.03333333333,0.0006666666667
7.666666667,Cd,0.2,VIPdeltaRecA,0.05975,0.005885059776
7.666666667,Cd,0.2,VIP205,0.02466666667,0.001855921454
7.666666667,Cd,0.25,MC1061,0.021,0.001
7.666666667,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
7.666666667,Cd,0.25,VIPdeltaRecA,0.049875,0.002408596954
7.666666667,Cd,0.25,VIP205,0.02066666667,0.0003333333333
7.666666667,Cd,0.3,VIPdeltaRecA,0.054375,0.001657639242
7.666666667,Cd,0.35,VIPdeltaRecA,0.05775,0.001292146608
7.666666667,Cd,0.4,VIPdeltaRecA,0.06275,0.002381101186
7.666666667,Cd,0.45,MC1061,0.023,0.001527525232
7.666666667,Cd,0.45,MC-SCFP3A,0.02133333333,0.0003333333333
7.666666667,Cd,0.45,VIPdeltaRecA,0.0619375,0.0009935993072
7.666666667,Cd,0.45,VIP205,0.01966666667,0.0006666666667
8,AMP,0,MC1061,0.5126666667,0.008987645842
8,AMP,0,MC-SCFP3A,0.5456666667,0.02382109243
8,AMP,0,VIPdeltaRecA,0.6923333333,0.03748925772
8,AMP,0,VIP205,0.756,0.04382160806
8,AMP,0.25,MC1061,0.3466666667,0.04897731901
8,AMP,0.25,MC-SCFP3A,0.3846666667,0.04821594941
8,AMP,0.25,VIP205,0.5246666667,0.006359594676
8,AMP,0.5,MC1061,0.2336666667,0.007838650678
8,AMP,0.5,MC-SCFP3A,0.2536666667,0.001855921454
8,AMP,0.5,VIP205,0.3643333333,0.02463285972
8,AMP,1,MC1061,0.1246666667,0.002603416559
8,AMP,1,MC-SCFP3A,0.116,0.004509249753
8,AMP,1,VIPdeltaRecA,0.810125,0.01159038626
8,AMP,1,VIP205,0.1996666667,0.01844210159
8,AMP,1.5,MC1061,0.1063333333,0.003929942041
8,AMP,1.5,MC-SCFP3A,0.09266666667,0.006064468466
8,AMP,1.5,VIP205,0.139,0.01153256259
8,AMP,2,MC1061,0.098,0.003511884584
8,AMP,2,MC-SCFP3A,0.08,0.005507570547
8,AMP,2,VIPdeltaRecA,0.808,0.01454181164
8,AMP,2,VIP205,0.105,0.007549834435
8,AMP,2.5,MC1061,0.09166666667,0.002333333333
8,AMP,2.5,MC-SCFP3A,0.07866666667,0.00240370085
8,AMP,2.5,VIP205,0.09133333333,0.004807401701
8,AMP,3,VIPdeltaRecA,0.801125,0.006841150436
8,AMP,4,VIPdeltaRecA,0.7865,0.02117781858
8,AMP,5,MC1061,0.041,0.0005773502692
8,AMP,5,MC-SCFP3A,0.03333333333,0.001763834207
8,AMP,5,VIPdeltaRecA,0.848125,0.03138723438
8,AMP,5,VIP205,0.07,0.001732050808
8,Cd,0,MC1061,0.542,0.005131601439
8,Cd,0,MC-SCFP3A,0.5876666667,0.01690496311
8,Cd,0,VIPdeltaRecA,0.7376666667,0.004807401701
8,Cd,0,VIP205,0.7706666667,0.008875684637
8,Cd,0.025,MC1061,0.4973333333,0.002728450924
8,Cd,0.025,MC-SCFP3A,0.4906666667,0.007356025497
8,Cd,0.025,VIP205,0.661,0.01514375559
8,Cd,0.05,MC1061,0.374,0.01389244399
8,Cd,0.05,MC-SCFP3A,0.3123333333,0.02368074699
8,Cd,0.05,VIPdeltaRecA,0.559,0.01495469348
8,Cd,0.05,VIP205,0.4513333333,0.003666666667
8,Cd,0.1,MC1061,0.406,0.01509966887
8,Cd,0.1,MC-SCFP3A,0.2793333333,0.01576212056
8,Cd,0.1,VIPdeltaRecA,0.495625,0.01125505839
8,Cd,0.1,VIP205,0.127,0.006557438524
8,Cd,0.15,MC1061,0.04766666667,0.002333333333
8,Cd,0.15,MC-SCFP3A,0.04633333333,0.001855921454
8,Cd,0.15,VIPdeltaRecA,0.274875,0.03621140186
8,Cd,0.15,VIP205,0.024,0.001527525232
8,Cd,0.2,MC1061,0.01833333333,0.0003333333333
8,Cd,0.2,MC-SCFP3A,0.03366666667,0.0003333333333
8,Cd,0.2,VIPdeltaRecA,0.06275,0.007401134083
8,Cd,0.2,VIP205,0.02433333333,0.001666666667
8,Cd,0.25,MC1061,0.021,0.001
8,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
8,Cd,0.25,VIPdeltaRecA,0.049875,0.002263353233
8,Cd,0.25,VIP205,0.021,0.0005773502692
8,Cd,0.3,VIPdeltaRecA,0.0545,0.001679710859
8,Cd,0.35,VIPdeltaRecA,0.057125,0.001315260702
8,Cd,0.4,VIPdeltaRecA,0.062375,0.002449034066
8,Cd,0.45,MC1061,0.02266666667,0.001452966315
8,Cd,0.45,MC-SCFP3A,0.02133333333,0.0003333333333
8,Cd,0.45,VIPdeltaRecA,0.0615625,0.001032669478
8,Cd,0.45,VIP205,0.01966666667,0.0006666666667
8.333333333,AMP,0,MC1061,0.51,0.01044030651
8.333333333,AMP,0,MC-SCFP3A,0.546,0.02811286775
8.333333333,AMP,0,VIPdeltaRecA,0.7036666667,0.0410054197
8.333333333,AMP,0,VIP205,0.7586666667,0.04321008113
8.333333333,AMP,0.25,MC1061,0.3426666667,0.05002110666
8.333333333,AMP,0.25,MC-SCFP3A,0.3746666667,0.0576840051
8.333333333,AMP,0.25,VIP205,0.523,0.006506407099
8.333333333,AMP,0.5,MC1061,0.2263333333,0.01168094365
8.333333333,AMP,0.5,MC-SCFP3A,0.2543333333,0.001666666667
8.333333333,AMP,0.5,VIP205,0.3616666667,0.02504884118
8.333333333,AMP,1,MC1061,0.126,0.002309401077
8.333333333,AMP,1,MC-SCFP3A,0.1203333333,0.003844187532
8.333333333,AMP,1,VIPdeltaRecA,0.80325,0.01160780218
8.333333333,AMP,1,VIP205,0.1986666667,0.01844210159
8.333333333,AMP,1.5,MC1061,0.107,0.004163331999
8.333333333,AMP,1.5,MC-SCFP3A,0.09366666667,0.006064468466
8.333333333,AMP,1.5,VIP205,0.138,0.01106044002
8.333333333,AMP,2,MC1061,0.098,0.003511884584
8.333333333,AMP,2,MC-SCFP3A,0.081,0.005507570547
8.333333333,AMP,2,VIPdeltaRecA,0.801875,0.01355338321
8.333333333,AMP,2,VIP205,0.1046666667,0.007881060278
8.333333333,AMP,2.5,MC1061,0.09233333333,0.002603416559
8.333333333,AMP,2.5,MC-SCFP3A,0.079,0.002516611478
8.333333333,AMP,2.5,VIP205,0.09066666667,0.005456901848
8.333333333,AMP,3,VIPdeltaRecA,0.793625,0.006494331319
8.333333333,AMP,4,VIPdeltaRecA,0.7815,0.01980980998
8.333333333,AMP,5,MC1061,0.041,0.0005773502692
8.333333333,AMP,5,MC-SCFP3A,0.03266666667,0.001855921454
8.333333333,AMP,5,VIPdeltaRecA,0.831375,0.02679081499
8.333333333,AMP,5,VIP205,0.07,0.001154700538
8.333333333,Cd,0,MC1061,0.541,0.004582575695
8.333333333,Cd,0,MC-SCFP3A,0.5946666667,0.02011908988
8.333333333,Cd,0,VIPdeltaRecA,0.752,0.003214550254
8.333333333,Cd,0,VIP205,0.7866666667,0.0108371788
8.333333333,Cd,0.025,MC1061,0.4986666667,0.004910306621
8.333333333,Cd,0.025,MC-SCFP3A,0.493,0.007505553499
8.333333333,Cd,0.025,VIP205,0.6653333333,0.01587800715
8.333333333,Cd,0.05,MC1061,0.3656666667,0.0101707642
8.333333333,Cd,0.05,MC-SCFP3A,0.3233333333,0.01234683945
8.333333333,Cd,0.05,VIPdeltaRecA,0.552875,0.0150040917
8.333333333,Cd,0.05,VIP205,0.4506666667,0.003929942041
8.333333333,Cd,0.1,MC1061,0.4063333333,0.01494805822
8.333333333,Cd,0.1,MC-SCFP3A,0.2773333333,0.0185502321
8.333333333,Cd,0.1,VIPdeltaRecA,0.49475,0.008729567981
8.333333333,Cd,0.1,VIP205,0.1403333333,0.00829323687
8.333333333,Cd,0.15,MC1061,0.04633333333,0.00240370085
8.333333333,Cd,0.15,MC-SCFP3A,0.045,0.002
8.333333333,Cd,0.15,VIPdeltaRecA,0.28125,0.03747368124
8.333333333,Cd,0.15,VIP205,0.02433333333,0.001763834207
8.333333333,Cd,0.2,MC1061,0.018,0
8.333333333,Cd,0.2,MC-SCFP3A,0.03333333333,0.0003333333333
8.333333333,Cd,0.2,VIPdeltaRecA,0.066375,0.009509276486
8.333333333,Cd,0.2,VIP205,0.02433333333,0.001763834207
8.333333333,Cd,0.25,MC1061,0.02,0.001
8.333333333,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
8.333333333,Cd,0.25,VIPdeltaRecA,0.04975,0.002297125533
8.333333333,Cd,0.25,VIP205,0.021,0.0005773502692
8.333333333,Cd,0.3,VIPdeltaRecA,0.05425,0.001578312842
8.333333333,Cd,0.35,VIPdeltaRecA,0.05675,0.001292146608
8.333333333,Cd,0.4,VIPdeltaRecA,0.062125,0.002438072277
8.333333333,Cd,0.45,MC1061,0.02233333333,0.001763834207
8.333333333,Cd,0.45,MC-SCFP3A,0.02133333333,0.0003333333333
8.333333333,Cd,0.45,VIPdeltaRecA,0.0609375,0.001066414358
8.333333333,Cd,0.45,VIP205,0.01966666667,0.0006666666667
8.666666667,AMP,0,MC1061,0.5086666667,0.01260070545
8.666666667,AMP,0,MC-SCFP3A,0.5446666667,0.03071554076
8.666666667,AMP,0,VIPdeltaRecA,0.712,0.04418521623
8.666666667,AMP,0,VIP205,0.763,0.04190465368
8.666666667,AMP,0.25,MC1061,0.3403333333,0.05123258512
8.666666667,AMP,0.25,MC-SCFP3A,0.369,0.06331929669
8.666666667,AMP,0.25,VIP205,0.5243333333,0.005666666667
8.666666667,AMP,0.5,MC1061,0.2166666667,0.01299145018
8.666666667,AMP,0.5,MC-SCFP3A,0.2553333333,0.001666666667
8.666666667,AMP,0.5,VIP205,0.3586666667,0.02412697891
8.666666667,AMP,1,MC1061,0.127,0.002309401077
8.666666667,AMP,1,MC-SCFP3A,0.1243333333,0.003333333333
8.666666667,AMP,1,VIPdeltaRecA,0.803,0.01135309901
8.666666667,AMP,1,VIP205,0.199,0.01814754345
8.666666667,AMP,1.5,MC1061,0.1073333333,0.004096068576
8.666666667,AMP,1.5,MC-SCFP3A,0.09433333333,0.006359594676
8.666666667,AMP,1.5,VIP205,0.1356666667,0.01072898463
8.666666667,AMP,2,MC1061,0.099,0.003511884584
8.666666667,AMP,2,MC-SCFP3A,0.081,0.005507570547
8.666666667,AMP,2,VIPdeltaRecA,0.79725,0.01244093187
8.666666667,AMP,2,VIP205,0.1023333333,0.007218802609
8.666666667,AMP,2.5,MC1061,0.093,0.002886751346
8.666666667,AMP,2.5,MC-SCFP3A,0.08,0.002516611478
8.666666667,AMP,2.5,VIP205,0.091,0.005131601439
8.666666667,AMP,3,VIPdeltaRecA,0.788875,0.006033944161
8.666666667,AMP,4,VIPdeltaRecA,0.779625,0.01828537423
8.666666667,AMP,5,MC1061,0.04033333333,0.0006666666667
8.666666667,AMP,5,MC-SCFP3A,0.03266666667,0.001855921454
8.666666667,AMP,5,VIPdeltaRecA,0.81875,0.02291969677
8.666666667,AMP,5,VIP205,0.06966666667,0.001201850425
8.666666667,Cd,0,MC1061,0.541,0.004509249753
8.666666667,Cd,0,MC-SCFP3A,0.599,0.02214347157
8.666666667,Cd,0,VIPdeltaRecA,0.7636666667,0.00202758751
8.666666667,Cd,0,VIP205,0.7996666667,0.01139200499
8.666666667,Cd,0.025,MC1061,0.502,0.003511884584
8.666666667,Cd,0.025,MC-SCFP3A,0.4943333333,0.005696002497
8.666666667,Cd,0.025,VIP205,0.669,0.01619670748
8.666666667,Cd,0.05,MC1061,0.3606666667,0.008373237791
8.666666667,Cd,0.05,MC-SCFP3A,0.3263333333,0.007446102635
8.666666667,Cd,0.05,VIPdeltaRecA,0.547625,0.01457240237
8.666666667,Cd,0.05,VIP205,0.4513333333,0.003711842909
8.666666667,Cd,0.1,MC1061,0.4053333333,0.01647557114
8.666666667,Cd,0.1,MC-SCFP3A,0.2806666667,0.01920358763
8.666666667,Cd,0.1,VIPdeltaRecA,0.490375,0.007787209064
8.666666667,Cd,0.1,VIP205,0.1563333333,0.0103655412
8.666666667,Cd,0.15,MC1061,0.045,0.002645751311
8.666666667,Cd,0.15,MC-SCFP3A,0.044,0.002
8.666666667,Cd,0.15,VIPdeltaRecA,0.29025,0.03907901794
8.666666667,Cd,0.15,VIP205,0.02433333333,0.001763834207
8.666666667,Cd,0.2,MC1061,0.018,0
8.666666667,Cd,0.2,MC-SCFP3A,0.03366666667,0.0006666666667
8.666666667,Cd,0.2,VIPdeltaRecA,0.070875,0.01202443569
8.666666667,Cd,0.2,VIP205,0.024,0.002081665999
8.666666667,Cd,0.25,MC1061,0.02,0.001
8.666666667,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
8.666666667,Cd,0.25,VIPdeltaRecA,0.04975,0.002297125533
8.666666667,Cd,0.25,VIP205,0.021,0.0005773502692
8.666666667,Cd,0.3,VIPdeltaRecA,0.054125,0.001787231498
8.666666667,Cd,0.35,VIPdeltaRecA,0.056375,0.001209154073
8.666666667,Cd,0.4,VIPdeltaRecA,0.062125,0.002594207146
8.666666667,Cd,0.45,MC1061,0.02233333333,0.001763834207
8.666666667,Cd,0.45,MC-SCFP3A,0.02133333333,0.0003333333333
8.666666667,Cd,0.45,VIPdeltaRecA,0.060625,0.001102553854
8.666666667,Cd,0.45,VIP205,0.01966666667,0.0006666666667
9,AMP,0,MC1061,0.5063333333,0.01442605667
9,AMP,0,MC-SCFP3A,0.541,0.03189566324
9,AMP,0,VIPdeltaRecA,0.718,0.04775283587
9,AMP,0,VIP205,0.7656666667,0.0407035352
9,AMP,0.25,MC1061,0.3343333333,0.05067982285
9,AMP,0.25,MC-SCFP3A,0.3683333333,0.06696848347
9,AMP,0.25,VIP205,0.5223333333,0.004910306621
9,AMP,0.5,MC1061,0.2063333333,0.007859884082
9,AMP,0.5,MC-SCFP3A,0.258,0.002
9,AMP,0.5,VIP205,0.3563333333,0.02338327988
9,AMP,1,MC1061,0.1273333333,0.002603416559
9,AMP,1,MC-SCFP3A,0.126,0.003
9,AMP,1,VIPdeltaRecA,0.8065,0.0107902072
9,AMP,1,VIP205,0.1973333333,0.01855921454
9,AMP,1.5,MC1061,0.107,0.004358898944
9,AMP,1.5,MC-SCFP3A,0.095,0.00608276253
9,AMP,1.5,VIP205,0.1323333333,0.01020348524
9,AMP,2,MC1061,0.1,0.002516611478
9,AMP,2,MC-SCFP3A,0.08166666667,0.005783117191
9,AMP,2,VIPdeltaRecA,0.799625,0.01213162558
9,AMP,2,VIP205,0.1026666667,0.007838650678
9,AMP,2.5,MC1061,0.09333333333,0.003179797338
9,AMP,2.5,MC-SCFP3A,0.08033333333,0.002185812841
9,AMP,2.5,VIP205,0.08966666667,0.006009252126
9,AMP,3,VIPdeltaRecA,0.78925,0.007190643722
9,AMP,4,VIPdeltaRecA,0.7835,0.01827078073
9,AMP,5,MC1061,0.04033333333,0.0006666666667
9,AMP,5,MC-SCFP3A,0.03266666667,0.001855921454
9,AMP,5,VIPdeltaRecA,0.81275,0.02153298964
9,AMP,5,VIP205,0.07066666667,0.001452966315
9,Cd,0,MC1061,0.5396666667,0.003844187532
9,Cd,0,MC-SCFP3A,0.603,0.02500666578
9,Cd,0,VIPdeltaRecA,0.776,0.001154700538
9,Cd,0,VIP205,0.8086666667,0.01309367956
9,Cd,0.025,MC1061,0.5046666667,0.002333333333
9,Cd,0.025,MC-SCFP3A,0.4933333333,0.004409585518
9,Cd,0.025,VIP205,0.672,0.01652271164
9,Cd,0.05,MC1061,0.358,0.007937253933
9,Cd,0.05,MC-SCFP3A,0.3293333333,0.004096068576
9,Cd,0.05,VIPdeltaRecA,0.545125,0.0137417995
9,Cd,0.05,VIP205,0.454,0.004041451884
9,Cd,0.1,MC1061,0.4046666667,0.01682590595
9,Cd,0.1,MC-SCFP3A,0.2816666667,0.0168951012
9,Cd,0.1,VIPdeltaRecA,0.487,0.008455767263
9,Cd,0.1,VIP205,0.1733333333,0.01146492235
9,Cd,0.15,MC1061,0.044,0.002645751311
9,Cd,0.15,MC-SCFP3A,0.043,0.002
9,Cd,0.15,VIPdeltaRecA,0.299,0.04096819324
9,Cd,0.15,VIP205,0.02433333333,0.001763834207
9,Cd,0.2,MC1061,0.018,0
9,Cd,0.2,MC-SCFP3A,0.03366666667,0.0006666666667
9,Cd,0.2,VIPdeltaRecA,0.075125,0.01429714944
9,Cd,0.2,VIP205,0.02366666667,0.00202758751
9,Cd,0.25,MC1061,0.02,0.001
9,Cd,0.25,MC-SCFP3A,0.01466666667,0.0003333333333
9,Cd,0.25,VIPdeltaRecA,0.04975,0.002381101186
9,Cd,0.25,VIP205,0.021,0.0005773502692
9,Cd,0.3,VIPdeltaRecA,0.0545,0.001917960226
9,Cd,0.35,VIPdeltaRecA,0.056125,0.001186794903
9,Cd,0.4,VIPdeltaRecA,0.061875,0.002635184325
9,Cd,0.45,MC1061,0.02233333333,0.001763834207
9,Cd,0.45,MC-SCFP3A,0.021,0
9,Cd,0.45,VIPdeltaRecA,0.06025,0.001112429773
9,Cd,0.45,VIP205,0.01966666667,0.0006666666667
9.333333333,AMP,0,MC1061,0.502,0.01474222959
9.333333333,AMP,0,MC-SCFP3A,0.5376666667,0.03321813427
9.333333333,AMP,0,VIPdeltaRecA,0.7266666667,0.05101742622
9.333333333,AMP,0,VIP205,0.768,0.03928103868
9.333333333,AMP,0.25,MC1061,0.325,0.04860384073
9.333333333,AMP,0.25,MC-SCFP3A,0.367,0.0677716755
9.333333333,AMP,0.25,VIP205,0.5223333333,0.003382963855
9.333333333,AMP,0.5,MC1061,0.1963333333,0.001855921454
9.333333333,AMP,0.5,MC-SCFP3A,0.2603333333,0.002333333333
9.333333333,AMP,0.5,VIP205,0.3563333333,0.02359613904
9.333333333,AMP,1,MC1061,0.1273333333,0.002603416559
9.333333333,AMP,1,MC-SCFP3A,0.1266666667,0.002728450924
9.333333333,AMP,1,VIPdeltaRecA,0.811375,0.01086596505
9.333333333,AMP,1,VIP205,0.197,0.01868154169
9.333333333,AMP,1.5,MC1061,0.1073333333,0.004333333333
9.333333333,AMP,1.5,MC-SCFP3A,0.09566666667,0.00638574802
9.333333333,AMP,1.5,VIP205,0.1313333333,0.01020348524
9.333333333,AMP,2,MC1061,0.1003333333,0.002185812841
9.333333333,AMP,2,MC-SCFP3A,0.082,0.005773502692
9.333333333,AMP,2,VIPdeltaRecA,0.804625,0.01255123429
9.333333333,AMP,2,VIP205,0.103,0.008888194417
9.333333333,AMP,2.5,MC1061,0.09333333333,0.003179797338
9.333333333,AMP,2.5,MC-SCFP3A,0.081,0.002516611478
9.333333333,AMP,2.5,VIP205,0.09033333333,0.005783117191
9.333333333,AMP,3,VIPdeltaRecA,0.794625,0.007727357477
9.333333333,AMP,4,VIPdeltaRecA,0.78975,0.0187423794
9.333333333,AMP,5,MC1061,0.04,0.001
9.333333333,AMP,5,MC-SCFP3A,0.03233333333,0.001763834207
9.333333333,AMP,5,VIPdeltaRecA,0.8145,0.02006774242
9.333333333,AMP,5,VIP205,0.07,0.0005773502692
9.333333333,Cd,0,MC1061,0.538,0.004041451884
9.333333333,Cd,0,MC-SCFP3A,0.6046666667,0.02862011724
9.333333333,Cd,0,VIPdeltaRecA,0.7856666667,0.003844187532
9.333333333,Cd,0,VIP205,0.819,0.01345362405
