"SSC-A","label"
21285.125,"H2O2"
63992.6875,"H2O2"
117292.625,"H2O2"
8443.125,"H2O2"
107758.625,"H2O2"
19388,"H2O2"
-6202.875,"H2O2"
188106.3125,"H2O2"
167864.5625,"H2O2"
33482,"H2O2"
114299.875,"H2O2"
111605.75,"H2O2"
127143.75,"H2O2"
95814.875,"H2O2"
56555.8125,"H2O2"
64547.25,"H2O2"
-7969.375,"H2O2"
174600.3125,"H2O2"
13390.75,"H2O2"
36414.0625,"H2O2"
12806.125,"H2O2"
119416.75,"H2O2"
42473.6875,"H2O2"
-5749.4375,"H2O2"
188256.125,"H2O2"
-3527.0625,"H2O2"
50399.125,"H2O2"
81692.1875,"H2O2"
-859.75,"H2O2"
57875,"H2O2"
26933.5625,"H2O2"
-4234.75,"H2O2"
1782.25,"H2O2"
127293.75,"H2O2"
67552.5625,"H2O2"
33226.25,"H2O2"
22344.1875,"H2O2"
58623.9375,"H2O2"
-2933.5625,"H2O2"
74053.4375,"H2O2"
-4342.3125,"H2O2"
16783.4375,"H2O2"
-3464.75,"H2O2"
71920.6875,"H2O2"
201410.125,"H2O2"
33150.25,"H2O2"
-7751.875,"H2O2"
137394.6875,"H2O2"
111783.4375,"H2O2"
7121,"H2O2"
3639,"H2O2"
111627.25,"H2O2"
50400.625,"H2O2"
119340.1875,"H2O2"
33239.4375,"H2O2"
9909.5,"H2O2"
73173.6875,"H2O2"
12122.625,"H2O2"
120584.875,"H2O2"
154367.8125,"H2O2"
42129.75,"H2O2"
30311.1875,"H2O2"
17026.6875,"H2O2"
45443.3125,"H2O2"
6174.8125,"H2O2"
121291.1875,"H2O2"
106738.875,"H2O2"
163397.5,"H2O2"
8322.375,"H2O2"
15217.75,"H2O2"
13723.9375,"H2O2"
163151.25,"H2O2"
21488.875,"H2O2"
33485.875,"H2O2"
28126.75,"H2O2"
44318.5625,"H2O2"
137480.75,"H2O2"
1147.5625,"H2O2"
143542.875,"H2O2"
20817.8125,"H2O2"
9442.25,"H2O2"
91350.625,"H2O2"
45750.25,"H2O2"
117434.1875,"H2O2"
126650.25,"H2O2"
47832.6875,"H2O2"
28510.8125,"H2O2"
127234.1875,"H2O2"
-2843.625,"H2O2"
83703.8125,"H2O2"
20744.1875,"H2O2"
2089.625,"H2O2"
7119,"H2O2"
-12508.375,"H2O2"
1586.6875,"H2O2"
170588.1875,"H2O2"
33298.5625,"H2O2"
65784.875,"H2O2"
70419.5625,"H2O2"
12796.625,"H2O2"
17788.1875,"H2O2"
13720.375,"H2O2"
141095.3125,"H2O2"
113386.375,"H2O2"
11325.3125,"H2O2"
11811.875,"H2O2"
128001.0625,"H2O2"
31520.5625,"H2O2"
95778.4375,"H2O2"
94282,"H2O2"
28916.125,"H2O2"
104295.0625,"H2O2"
64922,"H2O2"
77186.25,"H2O2"
136809.875,"H2O2"
6394.75,"H2O2"
8653.3125,"H2O2"
46693.5,"H2O2"
493.25,"H2O2"
3806.1875,"H2O2"
63325.25,"H2O2"
28720.6875,"H2O2"
70598.25,"H2O2"
232932.9375,"H2O2"
119945.125,"H2O2"
63506.1875,"H2O2"
49207.75,"H2O2"
148177.3125,"H2O2"
31375.375,"H2O2"
146136.0625,"H2O2"
-6232.5,"H2O2"
73970.8125,"H2O2"
20846.3125,"H2O2"
28440.875,"H2O2"
107481,"H2O2"
137955.3125,"H2O2"
39348.1875,"H2O2"
-3952.6875,"H2O2"
56610.125,"H2O2"
24576.1875,"H2O2"
115078.875,"H2O2"
7094.3125,"H2O2"
1358,"H2O2"
106639.9375,"H2O2"
138741.25,"H2O2"
148502.1875,"H2O2"
19979.25,"H2O2"
137580,"H2O2"
85613.875,"H2O2"
57760.6875,"H2O2"
118414.125,"H2O2"
8131.8125,"H2O2"
43835.8125,"H2O2"
148822.875,"H2O2"
95951.625,"H2O2"
65383,"H2O2"
27940.25,"H2O2"
227003.4375,"H2O2"
-1226.0625,"H2O2"
88114.75,"H2O2"
15715.875,"H2O2"
61770.5625,"H2O2"
101596.875,"H2O2"
18321.25,"H2O2"
-8054.0625,"H2O2"
-7475.4375,"H2O2"
138039.1875,"H2O2"
93309.375,"H2O2"
12037.3125,"H2O2"
-5781.75,"H2O2"
22774.1875,"H2O2"
24066.625,"H2O2"
-4176.4375,"H2O2"
12633.8125,"H2O2"
109223.6875,"H2O2"
27200.4375,"H2O2"
-10209.1875,"H2O2"
132616.6875,"H2O2"
174034.625,"H2O2"
2858.125,"H2O2"
108676.75,"H2O2"
2178.1875,"H2O2"
119309.5,"H2O2"
146273.4375,"H2O2"
117882.8125,"H2O2"
136260.125,"H2O2"
79796.8125,"H2O2"
53385.75,"H2O2"
-5262,"H2O2"
-403.25,"H2O2"
-2176.125,"H2O2"
13970.375,"H2O2"
81035.75,"H2O2"
150003.5,"H2O2"
4557.875,"H2O2"
7192.5625,"H2O2"
29530.5625,"H2O2"
99988.5,"H2O2"
171806.1875,"H2O2"
11425.125,"H2O2"
-1392.375,"H2O2"
18501.875,"H2O2"
94159.0625,"H2O2"
92131.5,"H2O2"
-4784.4375,"H2O2"
-942.5625,"H2O2"
157007.1875,"H2O2"
51378.0625,"H2O2"
22315.625,"H2O2"
217549.5,"H2O2"
-1772.5625,"H2O2"
24986.5,"H2O2"
131218.3125,"H2O2"
139001.4375,"H2O2"
35528.1875,"H2O2"
28761.4375,"H2O2"
51866.8125,"H2O2"
95712,"H2O2"
27138.8125,"H2O2"
90184.75,"H2O2"
-8357.3125,"H2O2"
-4151.375,"H2O2"
162597.625,"H2O2"
99944.9375,"H2O2"
129747.5,"H2O2"
42307,"H2O2"
184757.625,"H2O2"
169053.3125,"H2O2"
24295.25,"H2O2"
81951.4375,"H2O2"
5150.6875,"H2O2"
19459.875,"H2O2"
4448.75,"H2O2"
62715.0625,"H2O2"
136286.6875,"H2O2"
95576.6875,"H2O2"
99222.5,"H2O2"
70081.0625,"H2O2"
106000.125,"H2O2"
2861.1875,"H2O2"
92641.6875,"H2O2"
132483.9375,"H2O2"
49283.6875,"H2O2"
153336.75,"H2O2"
46631.25,"H2O2"
4706.1875,"H2O2"
29817.75,"H2O2"
56377.3125,"H2O2"
235823.5625,"H2O2"
204885.25,"H2O2"
53570.3125,"H2O2"
60397.6875,"H2O2"
1307.9375,"H2O2"
67750.125,"H2O2"
176166.3125,"H2O2"
56742.4375,"H2O2"
-6644.8125,"H2O2"
46852.5,"H2O2"
19497.25,"H2O2"
31881.6875,"H2O2"
54074,"H2O2"
99781,"H2O2"
17404.125,"H2O2"
142475.8125,"H2O2"
-8420.4375,"H2O2"
74819.5625,"H2O2"
63679.25,"H2O2"
-8288.125,"H2O2"
190322.1875,"H2O2"
23872.125,"H2O2"
19915.3125,"H2O2"
159918.6875,"H2O2"
150470.25,"H2O2"
103695.4375,"H2O2"
131228.8125,"H2O2"
16073.125,"H2O2"
31355.875,"H2O2"
145587.6875,"H2O2"
57024,"H2O2"
108242.75,"H2O2"
9689,"H2O2"
95865.1875,"H2O2"
25953.375,"H2O2"
8327.25,"H2O2"
36050.1875,"H2O2"
165597.8125,"H2O2"
119687.5,"H2O2"
44060.625,"H2O2"
8021.5625,"H2O2"
74004.1875,"H2O2"
49701.6875,"H2O2"
28597.375,"H2O2"
91489.6875,"H2O2"
113998.6875,"H2O2"
132831.125,"H2O2"
77721.625,"H2O2"
18137.0625,"H2O2"
2442.0625,"H2O2"
190382,"H2O2"
103790.875,"H2O2"
105072.4375,"H2O2"
119351.5625,"H2O2"
164795.5625,"H2O2"
-5084.125,"H2O2"
27638.625,"H2O2"
84448.8125,"H2O2"
186853.1875,"H2O2"
123691.25,"H2O2"
12807.5,"H2O2"
38473.4375,"H2O2"
27906.1875,"H2O2"
19463.0625,"H2O2"
30677,"H2O2"
35046.375,"H2O2"
106558.4375,"H2O2"
79476.25,"H2O2"
123776.625,"H2O2"
74683.9375,"H2O2"
84819.4375,"H2O2"
3920,"H2O2"
138119.75,"H2O2"
57991.1875,"H2O2"
5155.8125,"H2O2"
22101,"H2O2"
-6221.875,"H2O2"
171921.625,"H2O2"
105415.625,"H2O2"
4141.625,"H2O2"
26283.125,"H2O2"
231886.375,"H2O2"
122020.0625,"H2O2"
10828.625,"H2O2"
8879.25,"H2O2"
181909.5,"H2O2"
118415.5625,"H2O2"
-4533.6875,"H2O2"
123256.625,"H2O2"
23056.1875,"H2O2"
20776.375,"H2O2"
89690.5,"H2O2"
129644.8125,"H2O2"
27713.875,"H2O2"
26772.0625,"H2O2"
77289.625,"H2O2"
168537.375,"H2O2"
16198.3125,"H2O2"
138373,"H2O2"
74641.75,"H2O2"
33325.25,"H2O2"
-2176.4375,"H2O2"
35800.8125,"H2O2"
9837.8125,"H2O2"
32177.9375,"H2O2"
-6730,"H2O2"
193606.1875,"H2O2"
6159.9375,"H2O2"
-4485.8125,"H2O2"
157418.4375,"H2O2"
-7052.25,"H2O2"
137112.5,"H2O2"
1194074.5,"H2O2"
57041.125,"H2O2"
154201.25,"H2O2"
59498.1875,"H2O2"
139887.0625,"H2O2"
33624.625,"H2O2"
138966.5625,"H2O2"
-4304.8125,"H2O2"
66940.0625,"H2O2"
197021.1875,"H2O2"
24208.625,"H2O2"
130233.0625,"H2O2"
127378,"H2O2"
1633.9375,"H2O2"
142486.6875,"H2O2"
13477,"H2O2"
64652.5,"H2O2"
26528.875,"H2O2"
20226.375,"H2O2"
115541.875,"H2O2"
117142.875,"H2O2"
105091.875,"H2O2"
7831.625,"H2O2"
23424.875,"H2O2"
27897.5625,"H2O2"
32887.3125,"H2O2"
40268.25,"H2O2"
125954.6875,"H2O2"
91868.875,"H2O2"
73817.4375,"H2O2"
98486.5,"H2O2"
77277.5625,"H2O2"
30839.3125,"H2O2"
19983.75,"H2O2"
35272.8125,"H2O2"
94069.0625,"H2O2"
7268.6875,"H2O2"
70812.5,"H2O2"
29268.6875,"H2O2"
72994.6875,"H2O2"
84255.0625,"H2O2"
1250.875,"H2O2"
86320.625,"H2O2"
103653.0625,"H2O2"
24801.5625,"H2O2"
762023,"H2O2"
17890.75,"H2O2"
91054.625,"H2O2"
-926.5625,"H2O2"
9029.9375,"H2O2"
34743.625,"H2O2"
129065.375,"H2O2"
117869.625,"H2O2"
7116.125,"H2O2"
112032.25,"H2O2"
23531.1875,"H2O2"
139408.0625,"H2O2"
58434.625,"H2O2"
31051.1875,"H2O2"
4658,"H2O2"
17196.25,"H2O2"
58183.4375,"H2O2"
201628.0625,"H2O2"
19447.3125,"H2O2"
101557.6875,"H2O2"
82442.3125,"H2O2"
47459.6875,"H2O2"
71202.5625,"H2O2"
82781.375,"H2O2"
69953.5,"H2O2"
54107.625,"H2O2"
15084.625,"H2O2"
149210.75,"H2O2"
78517.375,"H2O2"
5454,"H2O2"
158417.625,"H2O2"
29660.5625,"H2O2"
26735.625,"H2O2"
120427.4375,"H2O2"
22629.4375,"H2O2"
26639.9375,"H2O2"
91466.9375,"H2O2"
111578.625,"H2O2"
152197.5,"H2O2"
88025.3125,"H2O2"
109346.4375,"H2O2"
77005.875,"H2O2"
180107.375,"H2O2"
-4166.875,"H2O2"
50784.4375,"H2O2"
24233.625,"H2O2"
37748.4375,"H2O2"
215581.9375,"H2O2"
21716.375,"H2O2"
27803.9375,"H2O2"
117147.25,"H2O2"
5617.25,"H2O2"
2126.1875,"H2O2"
30085.5625,"H2O2"
7784.5625,"H2O2"
101180.9375,"H2O2"
71165.4375,"H2O2"
3551.25,"H2O2"
70267.0625,"H2O2"
166166.5,"H2O2"
219065.375,"H2O2"
73385.5,"H2O2"
100480.9375,"H2O2"
17088.25,"H2O2"
37224.1875,"H2O2"
27753.1875,"H2O2"
92349.625,"H2O2"
14798.625,"H2O2"
549.5,"H2O2"
157226.3125,"H2O2"
99333.0625,"H2O2"
3387.25,"H2O2"
166592.1875,"H2O2"
129602.4375,"H2O2"
45965.8125,"H2O2"
50360.875,"H2O2"
153826.5,"H2O2"
106019.9375,"H2O2"
32528.5,"H2O2"
115206,"H2O2"
135149.8125,"H2O2"
42055.5,"H2O2"
16289.8125,"H2O2"
71520.5625,"H2O2"
97195.5,"H2O2"
15568.5,"H2O2"
16077.1875,"H2O2"
104892.375,"H2O2"
21105.875,"H2O2"
10986.875,"H2O2"
45136.75,"H2O2"
69173.375,"H2O2"
-26.1875,"H2O2"
22874.125,"H2O2"
103827.6875,"H2O2"
122093.8125,"H2O2"
19882.6875,"H2O2"
32747.0625,"H2O2"
117943.75,"H2O2"
143830.25,"H2O2"
-9532.375,"H2O2"
60051.875,"H2O2"
41010.625,"H2O2"
37911.0625,"H2O2"
177253.875,"H2O2"
27088.875,"H2O2"
-2623.875,"H2O2"
150271.5625,"H2O2"
204873.5,"H2O2"
21951.25,"H2O2"
5709,"H2O2"
29747.1875,"H2O2"
80962.25,"H2O2"
80850.375,"H2O2"
102442.125,"H2O2"
8817.75,"H2O2"
94680.5625,"H2O2"
113564.875,"H2O2"
7822.1875,"H2O2"
-8323.3125,"H2O2"
11437.75,"H2O2"
67733.25,"H2O2"
178338.0625,"H2O2"
20943.5625,"H2O2"
-1892.8125,"H2O2"
-5243.75,"H2O2"
14710.75,"H2O2"
-5378.9375,"H2O2"
195986.375,"H2O2"
9688.875,"H2O2"
32197.625,"H2O2"
43396.125,"H2O2"
111260.1875,"H2O2"
28214.375,"H2O2"
96675.4375,"H2O2"
135910.5,"H2O2"
-1457.25,"H2O2"
167494.5,"H2O2"
126001.625,"H2O2"
23908.75,"H2O2"
45722.5,"H2O2"
20883.25,"H2O2"
-10561.3125,"H2O2"
58950.375,"H2O2"
193047,"H2O2"
33231.75,"H2O2"
8650,"H2O2"
142926.9375,"H2O2"
20613.3125,"H2O2"
74389.0625,"H2O2"
125806.4375,"H2O2"
18552.3125,"H2O2"
129608,"H2O2"
15534.3125,"H2O2"
19606.8125,"H2O2"
99384.75,"H2O2"
138437.75,"H2O2"
109226.5625,"H2O2"
31257.5,"H2O2"
70845.3125,"H2O2"
36369.9375,"H2O2"
118519.9375,"H2O2"
143521.0625,"H2O2"
147573.3125,"H2O2"
49372.8125,"H2O2"
89954.8125,"H2O2"
-5168.1875,"H2O2"
5449.6875,"H2O2"
86741.6875,"H2O2"
213854.6875,"H2O2"
30606.6875,"H2O2"
-9206.875,"H2O2"
119607.625,"H2O2"
51151.375,"H2O2"
29444.4375,"H2O2"
-12579.5,"H2O2"
65407.1875,"H2O2"
133365.4375,"H2O2"
80240.375,"H2O2"
152250.125,"H2O2"
223501.375,"H2O2"
20331.9375,"H2O2"
150946.8125,"H2O2"
134769.625,"H2O2"
106566.9375,"H2O2"
50617.375,"H2O2"
136266.8125,"H2O2"
187697.8125,"H2O2"
132564.0625,"H2O2"
34936.6875,"H2O2"
-1260.8125,"H2O2"
30703.3125,"H2O2"
5882.0625,"H2O2"
150890.5625,"H2O2"
146201.625,"H2O2"
24292.25,"H2O2"
208598.5625,"H2O2"
72943.125,"H2O2"
-1378.25,"H2O2"
74287.75,"H2O2"
107136.875,"H2O2"
119575.125,"H2O2"
5903.875,"H2O2"
106535.75,"H2O2"
102154.1875,"H2O2"
56436.375,"H2O2"
41480.125,"H2O2"
132842.9375,"H2O2"
73942.25,"H2O2"
14491.8125,"H2O2"
174533.0625,"H2O2"
150582.375,"H2O2"
15993.1875,"H2O2"
28426.25,"H2O2"
92686.4375,"H2O2"
111016.3125,"H2O2"
141987.3125,"H2O2"
20401.3125,"H2O2"
94249,"H2O2"
-5437.9375,"H2O2"
27452.25,"H2O2"
85509.3125,"H2O2"
104496.5,"H2O2"
81661.8125,"H2O2"
8467.6875,"H2O2"
-5363.4375,"H2O2"
187602.75,"H2O2"
-7213.6875,"H2O2"
22497.5,"H2O2"
52979.9375,"H2O2"
98760.9375,"H2O2"
97297.5,"H2O2"
28823.875,"H2O2"
23109.6875,"H2O2"
183232.9375,"H2O2"
115377.5,"H2O2"
121797.4375,"H2O2"
115808.1875,"H2O2"
77648,"H2O2"
144377.8125,"H2O2"
175690.3125,"H2O2"
101438.8125,"H2O2"
4909.3125,"H2O2"
36246.0625,"H2O2"
48893.0625,"H2O2"
94614.4375,"H2O2"
36334.3125,"H2O2"
58423,"H2O2"
141245.4375,"H2O2"
12731.625,"H2O2"
96219.75,"H2O2"
117536,"H2O2"
74226.125,"H2O2"
97041.3125,"H2O2"
130211.25,"H2O2"
152128.875,"H2O2"
-7324.125,"H2O2"
-8849,"H2O2"
110139.625,"H2O2"
24185.3125,"H2O2"
110060.125,"H2O2"
140945.3125,"H2O2"
186433.875,"H2O2"
19178.5625,"H2O2"
41506.75,"H2O2"
27200.625,"H2O2"
23765,"H2O2"
97423.9375,"H2O2"
36881.5,"H2O2"
115411.125,"H2O2"
118213.875,"H2O2"
114986.5,"H2O2"
42934.625,"H2O2"
74320.0625,"H2O2"
67339.8125,"H2O2"
19774.8125,"H2O2"
34559.875,"H2O2"
22332.25,"H2O2"
117684.3125,"H2O2"
5664.875,"H2O2"
22685.375,"H2O2"
11222.1875,"H2O2"
43859.1875,"H2O2"
75111.8125,"H2O2"
6689.875,"H2O2"
26430.375,"H2O2"
19055.6875,"H2O2"
30318.25,"H2O2"
48224.25,"H2O2"
163352.0625,"H2O2"
162898.375,"H2O2"
94629.9375,"H2O2"
133591,"H2O2"
29862.6875,"H2O2"
95448.125,"H2O2"
23930.25,"H2O2"
105185.6875,"H2O2"
22597.9375,"H2O2"
30167.5,"H2O2"
75876.6875,"H2O2"
20796,"H2O2"
122385.1875,"H2O2"
161281,"H2O2"
1352.0625,"H2O2"
156566.4375,"H2O2"
-13192.375,"H2O2"
33154.25,"H2O2"
69427.3125,"H2O2"
91385.3125,"H2O2"
82982.4375,"H2O2"
91869,"H2O2"
169360.0625,"H2O2"
104326.0625,"H2O2"
97438.625,"H2O2"
22957.5625,"H2O2"
-579.5,"H2O2"
3924.5,"H2O2"
22352,"H2O2"
43984.1875,"H2O2"
190404.1875,"H2O2"
34056.75,"H2O2"
23647.3125,"H2O2"
23592.75,"H2O2"
67624.375,"H2O2"
10117.125,"H2O2"
87641.4375,"H2O2"
79475.625,"H2O2"
332771.9375,"H2O2"
94759,"H2O2"
23845.25,"H2O2"
38766,"H2O2"
79822.0625,"H2O2"
142699.3125,"H2O2"
2956.5625,"H2O2"
44151.5625,"H2O2"
26144,"H2O2"
13472.1875,"H2O2"
65535.625,"H2O2"
51050.0625,"H2O2"
12005,"H2O2"
68785.6875,"H2O2"
129733.375,"H2O2"
116187.875,"H2O2"
160756.0625,"H2O2"
127083.375,"H2O2"
16923.75,"H2O2"
23979.1875,"H2O2"
28574.4375,"H2O2"
81719,"H2O2"
21272.5,"H2O2"
200054,"H2O2"
119414.8125,"H2O2"
531,"H2O2"
162064.4375,"H2O2"
-9544.625,"H2O2"
76763.625,"H2O2"
44332.0625,"H2O2"
24425.625,"H2O2"
126900.625,"H2O2"
132775.125,"H2O2"
41039.1875,"H2O2"
116746.4375,"H2O2"
110592.5,"H2O2"
41776.9375,"H2O2"
72849.5625,"H2O2"
69555.9375,"H2O2"
-3678.0625,"H2O2"
-4835.8125,"H2O2"
5281.75,"H2O2"
4932.4375,"H2O2"
131857.625,"H2O2"
23792.5625,"H2O2"
87564.4375,"H2O2"
86637.75,"H2O2"
3726.8125,"H2O2"
186977.5625,"H2O2"
-846.5,"H2O2"
74536.25,"H2O2"
107568.625,"H2O2"
14137.125,"H2O2"
173058.4375,"H2O2"
120413.5625,"H2O2"
23084.4375,"H2O2"
22234.375,"H2O2"
117754.8125,"H2O2"
71838.1875,"H2O2"
50028.75,"H2O2"
21416.9375,"H2O2"
44924.125,"H2O2"
168516.1875,"H2O2"
84796.75,"H2O2"
172052.875,"H2O2"
72627.75,"H2O2"
-9156.3125,"H2O2"
26386.875,"H2O2"
36858.25,"H2O2"
-364.5,"H2O2"
173555.375,"H2O2"
54425.875,"H2O2"
21993.5625,"H2O2"
60967.875,"H2O2"
45819.6875,"H2O2"
-7186.0625,"H2O2"
8662.25,"H2O2"
8948.5625,"H2O2"
-5847.0625,"H2O2"
19062.9375,"H2O2"
62790.75,"H2O2"
4132.125,"H2O2"
-2525.3125,"H2O2"
72057.9375,"H2O2"
25063.5625,"H2O2"
93695.9375,"H2O2"
3298.9375,"H2O2"
64637.125,"H2O2"
-3445.75,"H2O2"
77283.8125,"H2O2"
22843.9375,"H2O2"
108763.6875,"H2O2"
90448.0625,"H2O2"
44198.8125,"H2O2"
36787.1875,"H2O2"
99030,"H2O2"
68548.25,"H2O2"
34241.3125,"H2O2"
31040.625,"H2O2"
9498.375,"H2O2"
99429.5625,"H2O2"
64175.625,"H2O2"
108441.125,"H2O2"
-6289.6875,"H2O2"
93939.4375,"H2O2"
31934.9375,"H2O2"
145259.375,"H2O2"
24532,"H2O2"
106142.5625,"H2O2"
-5311.8125,"H2O2"
20483.625,"H2O2"
88037.3125,"H2O2"
112381,"H2O2"
8718.25,"H2O2"
12128.4375,"H2O2"
121095.0625,"H2O2"
7.125,"H2O2"
168534.3125,"H2O2"
114775.6875,"H2O2"
32902.0625,"H2O2"
18811.375,"H2O2"
86661.5,"H2O2"
87094.1875,"H2O2"
-7889.5,"H2O2"
93470.125,"H2O2"
-3718.0625,"H2O2"
46696.8125,"H2O2"
103587.25,"H2O2"
237709.8125,"H2O2"
24347.625,"H2O2"
138409.625,"H2O2"
76947.75,"H2O2"
82929.125,"H2O2"
63423.875,"H2O2"
18087.6875,"H2O2"
39157.75,"H2O2"
132699.25,"H2O2"
26286.8125,"H2O2"
26706.75,"H2O2"
5999.25,"H2O2"
42699.3125,"H2O2"
10895.5625,"H2O2"
100863.4375,"H2O2"
118639.1875,"H2O2"
27731,"H2O2"
13780.875,"H2O2"
84486.0625,"H2O2"
64714.8125,"H2O2"
129760.6875,"H2O2"
112180.75,"H2O2"
98232.4375,"H2O2"
39736.6875,"H2O2"
28895.875,"H2O2"
165075.75,"H2O2"
8781.75,"H2O2"
27433.3125,"H2O2"
101434.125,"H2O2"
104304.1875,"H2O2"
170415.25,"H2O2"
6135.5625,"H2O2"
91481.4375,"H2O2"
141786.6875,"H2O2"
757.8125,"H2O2"
85571.9375,"H2O2"
53795.5625,"H2O2"
71600.625,"H2O2"
68516,"H2O2"
-3060.3125,"H2O2"
30741.0625,"H2O2"
209436.875,"H2O2"
29381.375,"H2O2"
136786.3125,"H2O2"
8436.625,"H2O2"
119150.9375,"H2O2"
116570.75,"H2O2"
2180,"H2O2"
167847.375,"H2O2"
89407.875,"H2O2"
43638.875,"H2O2"
161351.3125,"H2O2"
13386.1875,"H2O2"
35864.8125,"H2O2"
20560.75,"H2O2"
-6851.25,"H2O2"
-4253.3125,"H2O2"
78409.5,"H2O2"
7489.0625,"H2O2"
129367.6875,"H2O2"
117197.75,"H2O2"
126296.3125,"H2O2"
147850.9375,"H2O2"
14854.625,"H2O2"
43692.25,"H2O2"
134971.75,"H2O2"
85757,"H2O2"
131637,"H2O2"
226186.4375,"H2O2"
19601.0625,"H2O2"
-7282.9375,"H2O2"
33867.25,"H2O2"
119590.3125,"H2O2"
29063.0625,"H2O2"
158337.375,"H2O2"
142708.25,"H2O2"
4539.5,"H2O2"
152564.875,"H2O2"
82037.6875,"H2O2"
82799.75,"H2O2"
237407.125,"H2O2"
17058.5625,"H2O2"
41396.625,"H2O2"
12476.3125,"H2O2"
112864,"H2O2"
82102.125,"H2O2"
8460.5625,"H2O2"
94170.875,"H2O2"
85640.9375,"H2O2"
17824.375,"H2O2"
107575.4375,"H2O2"
9053.9375,"H2O2"
31126.625,"H2O2"
149390.8125,"H2O2"
2419.0625,"H2O2"
-2479.0625,"H2O2"
148843.4375,"H2O2"
154929,"H2O2"
33738.6875,"H2O2"
14056.625,"H2O2"
188591.6875,"H2O2"
21065,"H2O2"
2479.5625,"H2O2"
22030.9375,"H2O2"
78172.8125,"H2O2"
8619.9375,"H2O2"
75296.9375,"H2O2"
17948.125,"H2O2"
88342.25,"H2O2"
370687.3125,"H2O2"
37877.6875,"H2O2"
27414.0625,"H2O2"
119572.25,"H2O2"
92163.625,"H2O2"
122949.0625,"H2O2"
-2625.625,"H2O2"
7960.625,"H2O2"
83430.4375,"H2O2"
945.5625,"H2O2"
31211.3125,"H2O2"
108077.3125,"H2O2"
122568.5,"H2O2"
10907.875,"H2O2"
50268.5625,"H2O2"
-14247.5,"H2O2"
60215.375,"H2O2"
51153.375,"H2O2"
125137.5,"H2O2"
94918.6875,"H2O2"
75220,"H2O2"
129174,"H2O2"
137013.6875,"H2O2"
24855.375,"H2O2"
12402.5,"H2O2"
301.0625,"H2O2"
40299.75,"H2O2"
88819.875,"H2O2"
164549.1875,"H2O2"
130029,"H2O2"
23372.8125,"H2O2"
22901.8125,"H2O2"
63100.625,"H2O2"
64448.375,"H2O2"
172200.375,"H2O2"
21469.375,"H2O2"
35501.9375,"H2O2"
49151.375,"H2O2"
165466.625,"H2O2"
1374.3125,"H2O2"
33103.4375,"H2O2"
201186.0625,"H2O2"
21426.125,"H2O2"
106807.5625,"H2O2"
49134,"H2O2"
144244.6875,"H2O2"
86701.375,"H2O2"
29209.5,"H2O2"
16127.25,"H2O2"
-6510.4375,"H2O2"
25425.4375,"H2O2"
126994,"H2O2"
24592.8125,"H2O2"
89453.3125,"H2O2"
81375.5,"H2O2"
93601.75,"H2O2"
53916.4375,"H2O2"
135595.1875,"H2O2"
103576.9375,"H2O2"
-5011.4375,"H2O2"
34396.3125,"H2O2"
25880,"H2O2"
106597.375,"H2O2"
140868.6875,"H2O2"
29732.1875,"H2O2"
24026.0625,"H2O2"
130398.25,"H2O2"
26249.6875,"H2O2"
14723.125,"H2O2"
20103.9375,"H2O2"
53080.125,"H2O2"
17113.3125,"H2O2"
94533.5625,"H2O2"
41514.1875,"H2O2"
112009.9375,"H2O2"
43411.8125,"H2O2"
17982.5,"H2O2"
214721.5,"H2O2"
149592.625,"H2O2"
19904.875,"H2O2"
41959.625,"H2O2"
159371.5625,"H2O2"
79108.25,"H2O2"
7643.0625,"H2O2"
529.1875,"H2O2"
31102,"H2O2"
40474.875,"H2O2"
165449,"H2O2"
15025.8125,"H2O2"
102739.6875,"H2O2"
28509.9375,"H2O2"
83768.3125,"H2O2"
135034.625,"H2O2"
19294.75,"H2O2"
12643.6875,"H2O2"
25289.875,"H2O2"
27527.9375,"H2O2"
100600.875,"H2O2"
110605.25,"H2O2"
36883.9375,"H2O2"
79328.0625,"H2O2"
26827.75,"H2O2"
106295.1875,"H2O2"
25477.75,"H2O2"
39503.375,"H2O2"
115103.5625,"H2O2"
10044.75,"H2O2"
35819.8125,"H2O2"
24486.25,"H2O2"
84580.1875,"H2O2"
129285.0625,"H2O2"
143653.4375,"H2O2"
79422.875,"H2O2"
16587.1875,"H2O2"
101163.3125,"H2O2"
158786.375,"H2O2"
110462.25,"H2O2"
53869.75,"H2O2"
-3824.3125,"H2O2"
4360.9375,"H2O2"
16713.25,"H2O2"
126142.8125,"H2O2"
16157.0625,"H2O2"
147863.375,"H2O2"
81364.75,"H2O2"
27264.9375,"H2O2"
99793.25,"H2O2"
154550.75,"H2O2"
34111.0625,"H2O2"
55332.875,"H2O2"
149097,"H2O2"
122689.8125,"H2O2"
44238.25,"H2O2"
9899.5625,"H2O2"
87218.75,"H2O2"
51449.1875,"H2O2"
14030.125,"H2O2"
17426.25,"H2O2"
16221.0625,"H2O2"
46507.625,"H2O2"
10346.0625,"H2O2"
112947.5625,"H2O2"
17677.125,"H2O2"
86188.4375,"H2O2"
9140.125,"H2O2"
97696.8125,"H2O2"
2757.6875,"H2O2"
26227.8125,"H2O2"
10114.5625,"H2O2"
20540.3125,"H2O2"
85892,"H2O2"
38255.25,"H2O2"
31795.9375,"H2O2"
130044.9375,"H2O2"
-5001.9375,"H2O2"
122875.375,"H2O2"
